hour,day,month,year,Tout,Tin,G,occupancy,heating_gap_outdoor,below_tmin_flag,Pfixe,Pflex,PV
2,30,1,2026,5.472269959390055,19.55903251509296,10.268121367495395,0.0,16.527730040609946,1,1.475832,0.25,0.062
3,30,1,2026,6.846616144062938,19.80624898589331,0.0,0.013929552054013077,15.153383855937061,1,1.434602,0.270894,0.0
4,30,1,2026,8.12979738688748,20.031348751613535,6.028935058841617,0.0,13.87020261311252,0,1.216106,0.25,0.036
5,30,1,2026,9.382770455115294,19.936423039409707,0.0,0.1196533435827956,12.617229544884706,1,1.358517,0.42948,0.0
6,30,1,2026,11.259997246883067,20.447081618497503,0.0,0.5651545795664261,10.740002753116933,0,1.1222,1.097732,0.0
7,30,1,2026,12.466057269423786,20.951329062615212,128.69186119975888,0.7475522408701164,9.533942730576214,0,1.086018,1.371328,0.772
8,30,1,2026,13.733913579416924,21.091245707960674,232.2087379870479,0.7841746430617339,8.266086420583076,0,1.047983,1.426262,1.393
9,30,1,2026,14.680203855730172,21.64045036680991,383.3551820856907,0.7624911048112882,7.319796144269828,0,1.019594,1.393737,2.3
10,30,1,2026,15.267036025106012,21.65259784577994,540.7183721656005,0.544823107839369,6.732963974893988,0,1.001989,1.067235,3.244
11,30,1,2026,16.982805341589014,21.801630996484505,717.8443918148588,0.4001875427189577,5.017194658410986,0,0.950516,0.850281,4.307
12,30,1,2026,16.3790406758963,22.20340651040153,863.2381385293563,0.21292774334488074,5.620959324103701,0,0.968629,0.569392,5.179
13,30,1,2026,16.67561243216046,22.30779761378514,863.6040647783105,0.18173449875164815,5.3243875678395405,0,0.959732,0.522602,5.182
14,30,1,2026,16.368567948143777,22.426267947334765,872.7805708508982,0.18676895727440626,5.631432051856223,0,0.968943,0.530153,5.237
15,30,1,2026,14.99470420818659,22.35079363889557,751.6786056724291,0.2725067985754662,7.00529579181341,0,1.010159,0.65876,4.51
16,30,1,2026,13.937916735827262,22.39670131626159,539.2898739889207,0.4850229466547824,8.062083264172738,0,1.041862,0.977534,3.236
17,30,1,2026,12.4101483145758,21.88750069795576,369.64792338514826,0.6274396656273281,9.5898516854242,0,1.087696,1.191159,2.218
18,30,1,2026,10.475330758764713,21.351820950214954,232.9255949238057,0.7714341922838998,11.524669241235287,0,1.14574,1.407151,1.398
19,30,1,2026,9.034263282945744,21.448175111914438,83.05793411853934,0.8644014771923402,12.965736717054256,0,1.188972,1.546602,0.498
20,30,1,2026,8.90894359519233,21.19968733109245,6.615647192088139,0.7975392603132173,13.09105640480767,0,1.192732,1.446309,0.04
21,30,1,2026,6.815056548790969,20.75179145626898,20.59906300211949,0.6018666427456932,15.18494345120903,0,1.255548,1.1528,0.124
22,30,1,2026,5.623842469269752,20.56232435123399,0.0,0.4932257745736281,16.376157530730246,0,1.291285,0.989839,0.0
23,30,1,2026,5.238386231142253,19.891679142917052,49.43307375985578,0.3158876173599237,16.761613768857746,1,1.482848,0.723831,0.297
0,31,1,2026,4.897702421497542,19.4439427802229,0.0,0.0,17.10229757850246,1,1.493069,0.25,0.0
1,31,1,2026,5.07966894013014,19.40456240939992,16.327153855307948,0.07917459111935402,16.92033105986986,1,1.48761,0.368762,0.098
2,31,1,2026,6.860332123323748,19.61122062864896,35.87360138501437,0.07007668310760028,15.139667876676253,1,1.43419,0.355115,0.215
3,31,1,2026,6.817566142576033,19.850003319924667,15.548691158097858,0.0792877527734514,15.182433857423966,1,1.435473,0.368932,0.093
4,31,1,2026,7.74119646582463,19.783707541570575,25.61015776802278,0.12443957418230414,14.258803534175371,1,1.407764,0.436659,0.154
5,31,1,2026,10.148976005527716,19.93036140531947,46.135353174170156,0.14667194743589324,11.851023994472284,1,1.335531,0.470008,0.277
6,31,1,2026,11.431536197008949,20.13325613465798,0.0,0.5980443846014013,10.568463802991051,0,1.117054,1.147067,0.0
7,31,1,2026,12.680971490743747,20.52928504236073,97.99879719966569,0.7348202619034696,9.319028509256253,0,1.079571,1.35223,0.588
8,31,1,2026,14.280844084702265,20.988372918141177,277.7433283446394,0.8514416955916813,7.719155915297735,0,1.031575,1.527163,1.666
9,31,1,2026,14.703457909978608,21.55579354436411,397.41830745729334,0.7548942282982405,7.296542090021392,0,1.018896,1.382341,2.385
10,31,1,2026,16.211019001195456,21.458434875439284,547.9482275687695,0.562801239692701,5.7889809988045435,0,0.973669,1.094202,3.288
11,31,1,2026,16.753535369212795,22.126399710509038,687.4329413527656,0.36434700610766724,5.246464630787205,0,0.957394,0.796521,4.125
12,31,1,2026,15.643430862537675,21.902564531187828,905.1552108833299,0.2383322937198323,6.3565691374623245,0,0.990697,0.607498,5.431
13,31,1,2026,17.346782923904666,22.19555551613697,863.9048728399495,0.1502216583969081,4.653217076095334,0,0.939597,0.475332,5.183
14,31,1,2026,16.471770060295658,22.076495002078243,877.2906912550256,0.24004177283858916,5.528229939704342,0,0.965847,0.610063,5.264
15,31,1,2026,15.345941613261786,22.506528287225787,747.3477207629956,0.29203974412776135,6.654058386738214,0,0.999622,0.68806,4.484
16,31,1,2026,14.47621580899981,22.135223124346794,587.1410848445089,0.4010596676437348,7.523784191000191,0,1.025714,0.85159,3.523
17,31,1,2026,12.191448893482882,22.4886400096522,352.50021974851825,0.6001870582955978,9.808551106517118,0,1.094257,1.150281,2.115
18,31,1,2026,11.184613809448033,21.233013580569565,237.81075719169723,0.761070472484265,10.815386190551967,0,1.124462,1.391606,1.427
19,31,1,2026,9.135728586780182,21.75732904778118,134.68123234650938,0.8163827060895791,12.864271413219818,0,1.185928,1.474574,0.808
20,31,1,2026,8.459597511545178,20.941615479455248,23.788425584526316,0.7940412712528621,13.540402488454822,0,1.206212,1.441062,0.143
21,31,1,2026,6.692020316719115,20.226197610932438,19.68188482581429,0.6364983851656697,15.307979683280884,0,1.259239,1.204748,0.118
22,31,1,2026,6.024032611545681,20.45317831295216,0.0,0.48214843169146726,15.975967388454318,0,1.279279,0.973223,0.0
23,31,1,2026,5.322018850827881,19.924287442499434,0.0,0.2728460452288484,16.67798114917212,1,1.480339,0.659269,0.0
0,1,2,2026,4.546393329772582,20.232441416035208,14.131026262320493,0.055239349340148,17.45360667022742,0,1.323608,0.332859,0.085
1,1,2,2026,5.921212823440125,19.994763840075816,0.0,0.06831392686586807,16.078787176559874,1,1.462364,0.352471,0.0
2,1,2,2026,5.393519670205171,19.62241903134294,11.487671391294096,0.07749413706248232,16.606480329794827,1,1.478194,0.366241,0.069
3,1,2,2026,5.852154966986805,19.959988328910153,0.0,0.0029008908986438986,16.147845033013194,1,1.464435,0.254351,0.0
4,1,2,2026,7.792765076637665,19.67807817258013,0.0,0.0791393738119975,14.207234923362336,1,1.406217,0.368709,0.0
5,1,2,2026,10.273626062800911,20.56570816323922,19.44835036555413,0.06328855100596886,11.726373937199089,0,1.151791,0.344933,0.117
6,1,2,2026,10.566610267117793,20.651518974118506,31.463157289010525,0.5222617172669439,11.433389732882207,0,1.143002,1.033393,0.189
7,1,2,2026,13.059422612187687,20.720571634134725,87.13256204966584,0.7306092392685378,8.940577387812313,0,1.068217,1.345914,0.523
8,1,2,2026,13.748558073308237,21.098917517309523,245.76474628854893,0.8119974697569928,8.251441926691763,0,1.047543,1.467996,1.475
9,1,2,2026,14.828661146328669,21.280866806270758,347.2277810580602,0.7878290940696752,7.171338853671331,0,1.01514,1.431744,2.083
10,1,2,2026,16.546136350173466,21.505536445601628,531.8901795634893,0.5800072735224179,5.453863649826534,0,0.963616,1.120011,3.191
11,1,2,2026,17.143439520854965,21.68861639431691,723.4327409996163,0.4153177879905462,4.856560479145035,0,0.945697,0.872977,4.341
12,1,2,2026,16.979511983557664,22.149313005464503,841.4394056201801,0.20568751865359625,5.020488016442336,0,0.950615,0.558531,5.049
13,1,2,2026,16.957715186342732,22.20650215833589,868.8988011740934,0.08278292376898522,5.042284813657268,0,0.951269,0.374174,5.213
14,1,2,2026,15.977385738086852,22.3882273629786,864.2613844707022,0.24474687842604487,6.022614261913148,0,0.980678,0.61712,5.186
15,1,2,2026,15.80371099748516,22.295713354624894,699.9070778645989,0.2922973750337542,6.19628900251484,0,0.985889,0.688446,4.199
16,1,2,2026,14.271373772629174,22.209658118615337,553.5320669556493,0.4157247971620479,7.728626227370826,0,1.031859,0.873587,3.321
17,1,2,2026,12.45059433615982,21.3818247153706,340.43716002456273,0.6183928305045856,9.54940566384018,0,1.086482,1.177589,2.043
18,1,2,2026,11.454039398671268,21.82286165826847,179.4012337326324,0.7585406643855968,10.545960601328732,0,1.116379,1.387811,1.076
19,1,2,2026,9.706574920118362,21.071925900881435,135.14246877988833,0.8271475608665367,12.293425079881638,0,1.168803,1.490721,0.811
20,1,2,2026,7.1070869367579865,21.27811064932517,0.0,0.8072627735527337,14.892913063242013,0,1.246787,1.460894,0.0
21,1,2,2026,6.893565738974619,21.123933878562564,0.0,0.5936234322663453,15.106434261025381,0,1.253193,1.140435,0.0
22,1,2,2026,5.7381756981956675,20.442945721991638,19.41607940507418,0.4415500363834636,16.26182430180433,0,1.287855,0.912325,0.116
23,1,2,2026,5.487669723489827,19.619608435575223,0.0,0.2614006921231718,16.512330276510173,1,1.47537,0.642101,0.0
0,2,2,2026,4.869756084756432,19.33755223010313,0.0,0.0,17.130243915243568,1,1.493907,0.25,0.0
1,2,2,2026,5.784452081488713,19.55863465452096,21.33111181521966,0.03066126719350502,16.215547918511287,1,1.466466,0.295992,0.128
2,2,2,2026,5.590895074431711,19.532940233440502,13.126831164299865,0.050726885919106644,16.40910492556829,1,1.472273,0.32609,0.079
3,2,2,2026,6.264856722977468,19.87538757281748,0.0,0.007729401437308325,15.735143277022532,1,1.452054,0.261594,0.0
4,2,2,2026,7.363913089773774,19.42302051398398,26.680743369172383,0.07413379758907825,14.636086910226226,1,1.419083,0.361201,0.16
5,2,2,2026,8.987481430633274,19.8613208027153,15.568218778865248,0.09601112216601064,13.012518569366726,1,1.370376,0.394017,0.093
6,2,2,2026,10.757105912850093,20.386921432758438,0.0,0.5443922477945314,11.242894087149907,0,1.137287,1.066588,0.0
7,2,2,2026,11.877962314444273,20.224007041759556,36.039915129889465,0.7483037020281259,10.122037685555727,0,1.103661,1.372456,0.216
8,2,2,2026,14.504078308473964,21.33659267739985,252.18181333199476,0.8959393028743321,7.495921691526036,0,1.024878,1.593909,1.513
9,2,2,2026,14.577417958461725,21.59408988875866,364.8973194833416,0.7556018042954004,7.422582041538275,0,1.022677,1.383403,2.189
10,2,2,2026,16.73765414393961,21.4112803457789,535.9805984111077,0.5872734847767715,5.262345856060389,0,0.95787,1.13091,3.216
11,2,2,2026,16.56535606902617,21.83713096029535,709.6018384159267,0.3664991270005779,5.434643930973831,0,0.963039,0.799749,4.258
12,2,2,2026,16.731358803580203,22.034846874919978,793.1117164385095,0.20232884968527717,5.268641196419797,0,0.958059,0.553493,4.759
13,2,2,2026,15.930731641985538,22.109130674956656,903.8520924964151,0.19607862614084287,6.069268358014462,0,0.982078,0.544118,5.423
14,2,2,2026,16.348708018437275,21.971217985971965,843.1193606806426,0.14675070314103977,5.651291981562725,0,0.969539,0.470126,5.059
15,2,2,2026,15.615874347510411,22.710291299321366,708.7800909215202,0.2692424063049137,6.384125652489589,0,0.991524,0.653864,4.253
16,2,2,2026,14.03503181404078,22.222772517187032,602.6851401434736,0.4715945353912078,7.96496818595922,0,1.038949,0.957392,3.616
17,2,2,2026,12.490581965385642,21.590021381257028,348.1654842940064,0.5926312738744763,9.509418034614358,0,1.085283,1.138947,2.089
18,2,2,2026,10.881686518709863,21.34233079092673,239.42551270283977,0.7970629187326996,11.118313481290137,0,1.133549,1.445594,1.437
19,2,2,2026,9.460078899772727,21.722166807658386,68.11145831914533,0.8649917196154723,12.539921100227273,0,1.176198,1.547488,0.409
20,2,2,2026,7.758375246544985,20.741691447738248,0.0,0.8143131380999007,14.241624753455014,0,1.227249,1.47147,0.0
21,2,2,2026,7.034254001897615,20.335837623110617,33.64668098987742,0.6261548850194433,14.965745998102385,0,1.248972,1.189232,0.202
22,2,2,2026,6.448446627123107,19.9829272346245,0.0,0.4307237250280441,15.551553372876892,1,1.446547,0.896086,0.0
23,2,2,2026,5.676575276408121,20.535011136446528,0.0,0.2992804977109003,16.323424723591877,0,1.289703,0.698921,0.0
0,3,2,2026,4.456204478575914,20.02197362591289,10.004362807933655,0.10393665232288482,17.543795521424087,0,1.326314,0.405905,0.06
1,3,2,2026,4.5821343579324365,19.86264896992906,8.280464505763435,0.0016389507145116583,17.417865642067564,1,1.502536,0.252458,0.05
2,3,2,2026,6.0841108299808475,19.761063282612906,0.0,0.07840107551051509,15.915889170019152,1,1.457477,0.367602,0.0
3,3,2,2026,7.101768686826708,19.98092599463716,0.0,0.004783567513828649,14.89823131317329,1,1.426947,0.257175,0.0
4,3,2,2026,8.21406616786631,19.82981412092699,7.048309407778482,0.03806795381650716,13.78593383213369,1,1.393578,0.307102,0.042
5,3,2,2026,9.980226765008505,19.996273411331583,0.0,0.11573989677633896,12.019773234991495,1,1.340593,0.42361,0.0
6,3,2,2026,10.846443611852456,20.25267233885077,22.971578727267694,0.5813001402373341,11.153556388147544,0,1.134607,1.12195,0.138
7,3,2,2026,12.848073833685097,20.494046136924073,118.73474139804173,0.8031242336785255,9.151926166314903,0,1.074558,1.454686,0.712
8,3,2,2026,14.193763300193455,20.93310518146734,221.58987495327383,0.8309080206222905,7.806236699806545,0,1.034187,1.496362,1.33
9,3,2,2026,15.369838210396024,21.618831342112877,370.2922537158929,0.7472579987063923,6.630161789603976,0,0.998905,1.370887,2.222
10,3,2,2026,15.952754820296894,21.38807130855354,563.0503362024708,0.626278735336869,6.047245179703106,0,0.981417,1.189418,3.378
11,3,2,2026,16.976711688721768,21.802933591201626,738.9471147306257,0.3657103080623339,5.0232883112782325,0,0.950699,0.798565,4.434
12,3,2,2026,17.732720718148546,22.121271154068555,922.557540166867,0.25532837279250065,4.267279281851454,0,0.928018,0.632993,5.535
13,3,2,2026,16.76217108028337,22.357525710603962,896.3713731737291,0.1339085830342426,5.23782891971663,0,0.957135,0.450863,5.378
14,3,2,2026,15.745726086123828,22.445089070376728,850.7341499091564,0.15552007092592465,6.2542739138761725,0,0.987628,0.48328,5.104
15,3,2,2026,15.481386301277727,22.18324404049646,695.8478282662198,0.27994081072241844,6.518613698722273,0,0.995558,0.669911,4.175
16,3,2,2026,13.62754552888283,22.34423452983685,573.8955503268728,0.4399208780402445,8.37245447111717,0,1.051174,0.909881,3.443
17,3,2,2026,13.147423084576674,21.779841157738133,353.38557068995914,0.6202648486672921,8.852576915423326,0,1.065577,1.180397,2.12
18,3,2,2026,10.92563282805448,21.631059351094432,155.36692065568684,0.7977543750840316,11.07436717194552,0,1.132231,1.446632,0.932
19,3,2,2026,9.22190921867936,21.199197893138386,106.61957355629211,0.8534181701740647,12.77809078132064,0,1.183343,1.530127,0.64
20,3,2,2026,8.152891084242981,21.37943232053825,0.0,0.759236678612416,13.847108915757019,0,1.215413,1.388855,0.0
21,3,2,2026,6.66223656061797,20.498720267149697,0.0,0.5687262884226413,15.33776343938203,0,1.260133,1.103089,0.0
22,3,2,2026,5.514848672726646,20.240858021607114,0.0,0.4893195082811774,16.485151327273353,0,1.294555,0.983979,0.0
23,3,2,2026,6.456493858312588,19.955996469244308,30.400303294023512,0.2920607731674505,15.543506141687413,1,1.446305,0.688091,0.182
0,4,2,2026,5.041247152141851,19.989807145832792,24.42880738414817,0.0536979357405899,16.95875284785815,1,1.488763,0.330547,0.147
1,4,2,2026,4.9722358347884805,19.364883197149954,13.575185773848675,0.019949588455365846,17.02776416521152,1,1.490833,0.279924,0.081
2,4,2,2026,5.829105108780686,19.484925613191034,12.58996561573692,0.03470529490468688,16.170894891219312,1,1.465127,0.302058,0.076
3,4,2,2026,7.100474722721346,20.080438619680116,0.0,0.03540005776132807,14.899525277278654,0,1.246986,0.3031,0.0
4,4,2,2026,7.121604747210533,19.918688555289567,0.0,0.09261478725439937,14.878395252789467,1,1.426352,0.388922,0.0
5,4,2,2026,10.28930152995463,20.06043161300025,8.367998304840096,0.15225237379544002,11.71069847004537,0,1.151321,0.478379,0.05
6,4,2,2026,10.771078580368114,20.590925185884952,0.0,0.5673863116582415,11.228921419631886,0,1.136868,1.101079,0.0
7,4,2,2026,12.25470422331235,20.85125746838867,102.3837615006473,0.766766436849207,9.74529577668765,0,1.092359,1.40015,0.614
8,4,2,2026,13.476516218858787,20.98831034858755,222.4089279181699,0.812543440387873,8.523483781141213,0,1.055705,1.468815,1.334
9,4,2,2026,15.708536698516683,21.175694536127512,368.1892339787041,0.7407554031506091,6.291463301483317,0,0.988744,1.361133,2.209
10,4,2,2026,16.533642664496433,22.140233706807575,550.6081773176298,0.5184583860571176,5.466357335503567,0,0.963991,1.027688,3.304
11,4,2,2026,17.417775558635462,22.09191892859269,702.1736706601198,0.3407673919904943,4.582224441364538,0,0.937467,0.761151,4.213
12,4,2,2026,17.446543711111776,21.732819247084876,851.7962197589659,0.2034033846632093,4.553456288888224,0,0.936604,0.555105,5.111
13,4,2,2026,16.927057428986352,22.46556994132925,869.017310813341,0.13992588875964423,5.072942571013648,0,0.952188,0.459889,5.214
14,4,2,2026,16.360411346981216,22.492119503150715,882.0343292876834,0.22711136220606695,5.639588653018784,0,0.969188,0.590667,5.292
15,4,2,2026,15.71026253415672,22.459183025783805,758.6437546364913,0.2965992218670163,6.289737465843279,0,0.988692,0.694899,4.552
16,4,2,2026,13.561193503399165,22.02485931173081,518.2676192377078,0.44780502095051644,8.438806496600835,0,1.053164,0.921708,3.11
17,4,2,2026,12.529966226422673,22.287071627919687,380.68374431405533,0.6350488102362352,9.470033773577327,0,1.084101,1.202573,2.284
18,4,2,2026,11.190935870092623,21.46300014643185,218.8926273697905,0.7302926068369943,10.809064129907377,0,1.124272,1.345439,1.313
19,4,2,2026,9.220816242206972,21.639248675124968,124.6446405561533,0.8314514017616115,12.779183757793028,0,1.183376,1.497177,0.748
20,4,2,2026,8.360832440801563,21.073146615631114,1.571311086118864,0.7462938400340088,13.639167559198437,0,1.209175,1.369441,0.009
21,4,2,2026,6.58127760924973,21.087869965366963,29.82720516261963,0.6074001603979932,15.41872239075027,0,1.262562,1.1611,0.179
22,4,2,2026,6.1402460895734485,20.252847043423376,13.831791493626334,0.5061532254931075,15.859753910426551,0,1.275793,1.00923,0.083
23,4,2,2026,5.274756689381148,20.254867174972368,0.0,0.343949159242519,16.72524331061885,0,1.301757,0.765924,0.0
0,5,2,2026,4.4212251764399415,20.25294342004486,0.0,0.0827397696369549,17.57877482356006,0,1.327363,0.37411,0.0
1,5,2,2026,5.349322943429466,19.593503539186475,0.0,0.014017889562358513,16.650677056570533,1,1.47952,0.271027,0.0
2,5,2,2026,6.194274611905917,20.12842112188907,15.85740222468838,0.088245776789665,15.805725388094082,0,1.274172,0.382369,0.095
3,5,2,2026,7.029346135235004,19.64273412812549,0.0,0.043897408167729586,14.970653864764996,1,1.42912,0.315846,0.0
4,5,2,2026,7.519308679377282,19.942019355279644,9.57164510204719,0.04352068490132924,14.480691320622718,1,1.414421,0.315281,0.057
5,5,2,2026,9.982590062185666,20.090721234479204,0.0,0.10372929126442404,12.017409937814334,0,1.160522,0.405594,0.0
6,5,2,2026,11.350727830055225,20.352879579563012,18.1006806013391,0.6093713980777605,10.649272169944775,0,1.119478,1.164057,0.109
7,5,2,2026,12.905400998164534,20.38174073928363,98.13512053614717,0.7792646158834977,9.094599001835466,0,1.072838,1.418897,0.589
8,5,2,2026,14.372531301330914,21.08367824384459,214.7756871593206,0.8684757154559226,7.627468698669086,0,1.028824,1.552714,1.289
9,5,2,2026,15.794814306305442,21.432437645774463,323.210086373072,0.7287336351048124,6.205185693694558,0,0.986156,1.3431,1.939
10,5,2,2026,17.317638620573973,21.709458878496772,574.8520823903767,0.5659422931346361,4.682361379426027,0,0.940471,1.098913,3.449
11,5,2,2026,16.489808396372872,22.07459173413253,723.0044595062849,0.3400571458486096,5.510191603627128,0,0.965306,0.760086,4.338
12,5,2,2026,17.02360559154537,21.921021638289815,862.9327762073377,0.16435382409045407,4.976394408454631,0,0.949292,0.496531,5.178
13,5,2,2026,17.672672298956286,22.18130877279319,857.4364568957064,0.13613850176466655,4.327327701043714,0,0.92982,0.454208,5.145
14,5,2,2026,15.527162489556881,22.13460932382368,855.2020958809728,0.228982301160223,6.472837510443119,0,0.994185,0.593473,5.131
15,5,2,2026,15.405427921562863,21.829660992850098,710.8041755537726,0.32189058909228696,6.594572078437137,0,0.997837,0.732836,4.265
16,5,2,2026,13.655441142006154,22.217717105142533,575.8033537357426,0.4217486337892365,8.344558857993846,0,1.050337,0.882623,3.455
17,5,2,2026,12.543003365619166,21.76036661720761,330.7384816555207,0.6596358712749512,9.456996634380834,0,1.08371,1.239454,1.984
18,5,2,2026,11.237376622998783,21.630569873270137,233.23847594979162,0.7550339125111288,10.762623377001217,0,1.122879,1.382551,1.399
19,5,2,2026,8.48153502130635,21.898906718128256,148.19118583273305,0.8393633543753086,13.51846497869365,0,1.205554,1.509045,0.889
20,5,2,2026,7.503760860966683,21.05757763223734,0.0,0.7971469354329028,14.496239139033317,0,1.234887,1.44572,0.0
21,5,2,2026,6.054623771583816,20.69038921640277,2.728095814687366,0.6123842089734989,15.945376228416183,0,1.278361,1.168576,0.016
22,5,2,2026,5.688299823048255,20.61848644555835,0.0,0.4185250690011226,16.311700176951746,0,1.289351,0.877788,0.0
23,5,2,2026,4.860021499785778,20.392349662782767,1.0796400419548677,0.30801635488497586,17.139978500214223,0,1.314199,0.712025,0.006
0,6,2,2026,4.604923750018493,19.521861410478326,0.0,0.054817172709050135,17.395076249981507,1,1.501852,0.332226,0.0
1,6,2,2026,4.187132301349654,19.869550361438066,34.98016834407305,0.056671991084436976,17.812867698650347,1,1.514386,0.335008,0.21
2,6,2,2026,6.10549845075575,19.821432771695925,0.0,0.07811951596651708,15.89450154924425,1,1.456835,0.367179,0.0
3,6,2,2026,7.1295065778206705,20.07961297725352,0.0,0.11211164079126658,14.87049342217933,0,1.246115,0.418167,0.0
4,6,2,2026,7.845156600066864,20.246430293485467,0.0,0.0938947169505909,14.154843399933135,0,1.224645,0.390842,0.0
5,6,2,2026,9.630746415857645,20.252906929482748,0.0,0.14223288550085672,12.369253584142355,0,1.171078,0.463349,0.0
6,6,2,2026,11.855197145738822,19.939395779703474,18.387576047380033,0.5652459217697924,10.144802854261178,1,1.284344,1.097869,0.11
7,6,2,2026,13.083313190648031,20.304686865812908,94.52466963329722,0.7462944881392201,8.916686809351969,0,1.067501,1.369442,0.567
8,6,2,2026,14.353819510403039,20.725505386239735,244.54969588343013,0.7952664887400813,7.646180489596961,0,1.029385,1.4429,1.467
9,6,2,2026,15.586515381372008,21.41019599807893,371.26670832972513,0.7717123727873816,6.413484618627992,0,0.992405,1.407569,2.228
10,6,2,2026,15.764368695830452,21.453188474486108,552.1394223518429,0.5856811229356491,6.235631304169548,0,0.987069,1.128522,3.313
11,6,2,2026,17.27756332357119,22.246623230811604,753.996281750858,0.36383271074852563,4.72243667642881,0,0.941673,0.795749,4.524
12,6,2,2026,16.175768592162566,22.18679684010529,849.5546450634263,0.199303830719453,5.824231407837434,0,0.974727,0.548956,5.097
13,6,2,2026,16.62950905135008,22.346895423100932,818.3472593274805,0.15038894888537743,5.37049094864992,0,0.961115,0.475583,4.91
14,6,2,2026,15.977505502239575,22.48762702617879,807.8978874752028,0.22068626437146704,6.022494497760425,0,0.980675,0.581029,4.847
15,6,2,2026,14.37838133419628,22.340765549532765,744.9794636091524,0.2909729189286263,7.6216186658037195,0,1.028649,0.686459,4.47
16,6,2,2026,13.944830556499273,21.77319127278995,595.7946006348569,0.4535772632897302,8.055169443500727,0,1.041655,0.930366,3.575
17,6,2,2026,13.374641808932328,22.53222111052095,367.602284675245,0.6081667846411574,8.625358191067672,0,1.058761,1.16225,2.206
18,6,2,2026,10.829936331187442,22.01574722641545,206.86201299562978,0.7648814842920694,11.170063668812558,0,1.135102,1.397322,1.241
19,6,2,2026,8.843284059255208,21.717246926463464,86.9963728036014,0.8205049331338139,13.156715940744792,0,1.194701,1.480757,0.522
20,6,2,2026,7.954473140746784,20.813129341748624,13.651348069575311,0.7637849004774275,14.045526859253215,0,1.221366,1.395677,0.082
21,6,2,2026,7.184321471131211,20.20166079742853,0.0,0.6066944344369934,14.815678528868789,0,1.24447,1.160042,0.0
22,6,2,2026,5.9004566351185606,19.973341321944897,0.0,0.4569556933146183,16.09954336488144,1,1.462986,0.935434,0.0
23,6,2,2026,5.203112184034004,19.817395380964804,3.3983258537742764,0.3275198541774401,16.796887815965995,1,1.483907,0.74128,0.02
0,7,2,2026,5.312864699128576,20.47183522862318,0.0,0.0,16.687135300871425,0,1.300614,0.25,0.0
1,7,2,2026,6.286607721741923,19.915895314105374,0.0,0.033608246880498904,15.713392278258077,1,1.451402,0.300412,0.0
2,7,2,2026,6.281617856641222,19.704338818782226,11.58408013903363,0.008694924025420922,15.718382143358777,1,1.451551,0.263042,0.07
3,7,2,2026,6.217243101368391,19.24405827582036,0.5049718017937236,0.031637839032655254,15.78275689863161,1,1.453483,0.297457,0.003
4,7,2,2026,7.703162436312187,19.813535849621044,0.0,0.045157549018309893,14.296837563687813,1,1.408905,0.317736,0.0
5,7,2,2026,9.87769525721941,19.575198069539702,10.15907392058623,0.10877150465240128,12.12230474278059,1,1.343669,0.413157,0.061
6,7,2,2026,10.978032788295684,20.56913448019259,0.0,0.5365499967932134,11.021967211704316,0,1.130659,1.054825,0.0
7,7,2,2026,13.1491575061562,21.140881777442566,121.59601938930705,0.7360974680618603,8.8508424938438,0,1.065525,1.354146,0.73
8,7,2,2026,13.028883570314346,21.37775445936753,255.51756630190073,0.7942298683129512,8.971116429685654,0,1.069133,1.441345,1.533
9,7,2,2026,16.299100766810877,21.399259980655483,398.46994223797265,0.7126356420616881,5.700899233189123,0,0.971027,1.318953,2.391
10,7,2,2026,17.13864372631067,21.796488395082132,505.59369681163395,0.6075449616075453,4.861356273689331,0,0.945841,1.161317,3.034
11,7,2,2026,16.071455286850796,21.76519729272288,743.6029997916922,0.37534439325853663,5.928544713149204,0,0.977856,0.813017,4.462
12,7,2,2026,16.85201590710698,22.20418554894269,861.1102468604308,0.23542639239365978,5.147984092893019,0,0.95444,0.60314,5.167
13,7,2,2026,16.49374665912761,22.333846402197885,872.9402686161253,0.1890623479726039,5.506253340872391,0,0.965188,0.533594,5.238
14,7,2,2026,16.011655426281433,22.315111536570683,814.5844718005873,0.20114460639688495,5.988344573718567,0,0.97965,0.551717,4.888
15,7,2,2026,15.740559601155363,21.585611907730488,715.2400765463346,0.2879986314927054,6.259440398844637,0,0.987783,0.681998,4.291
16,7,2,2026,13.756822961535365,22.209032271916524,580.1765985727855,0.4101099127948248,8.243177038464635,0,1.047295,0.865165,3.481
17,7,2,2026,12.108392614909205,22.049619109861247,380.84927296257956,0.6483945230706268,9.891607385090795,0,1.096748,1.222592,2.285
18,7,2,2026,11.378513285153035,21.467755636977007,198.30537073675399,0.7862810103159174,10.621486714846965,0,1.118645,1.429422,1.19
19,7,2,2026,10.150197687280825,21.457694062346103,122.9030627915217,0.8613324314290417,11.849802312719175,0,1.155494,1.541999,0.737
20,7,2,2026,7.805925360536889,21.217954918103885,25.550184110016144,0.7676179700938018,14.19407463946311,0,1.225822,1.401427,0.153
21,7,2,2026,6.937504366759612,20.11603607519672,0.0,0.6124084901483704,15.062495633240388,0,1.251875,1.168613,0.0
22,7,2,2026,5.109179010891329,20.58876688454432,0.0,0.3793899698818103,16.890820989108672,0,1.306725,0.819085,0.0
23,7,2,2026,5.744108263322638,19.950989057388142,10.361076333483073,0.3048804204814273,16.255891736677363,1,1.467677,0.707321,0.062
