hour,day,month,year,Tout,Tin,occupancy,heating_gap_outdoor,below_tmin_flag,Pfixe,Pflex,split
7,5,2,2026,11.877962314444273,20.224007041759556,0.7483037020281259,10.122037685555727,0,1.103661,1.372456,train
8,5,2,2026,14.504078308473964,21.33659267739985,0.8959393028743321,7.495921691526036,0,1.024878,1.593909,train
9,5,2,2026,14.577417958461725,21.59408988875866,0.7556018042954004,7.422582041538275,0,1.022677,1.383403,train
10,5,2,2026,16.73765414393961,21.4112803457789,0.5872734847767715,5.262345856060389,0,0.95787,1.13091,train
11,5,2,2026,16.56535606902617,21.83713096029535,0.3664991270005779,5.434643930973831,0,0.963039,0.799749,train
12,5,2,2026,16.731358803580203,22.034846874919978,0.20232884968527717,5.268641196419797,0,0.958059,0.553493,train
13,5,2,2026,15.930731641985538,22.109130674956656,0.19607862614084287,6.069268358014462,0,0.982078,0.544118,train
14,5,2,2026,16.348708018437275,21.971217985971965,0.14675070314103977,5.651291981562725,0,0.969539,0.470126,train
15,5,2,2026,15.615874347510411,22.710291299321366,0.2692424063049137,6.384125652489589,0,0.991524,0.653864,train
16,5,2,2026,14.03503181404078,22.222772517187032,0.4715945353912078,7.96496818595922,0,1.038949,0.957392,train
17,5,2,2026,12.490581965385642,21.590021381257028,0.5926312738744763,9.509418034614358,0,1.085283,1.138947,train
18,5,2,2026,10.881686518709863,21.34233079092673,0.7970629187326996,11.118313481290137,0,1.133549,1.445594,train
19,5,2,2026,9.460078899772727,21.722166807658386,0.8649917196154723,12.539921100227273,0,1.176198,1.547488,train
20,5,2,2026,7.758375246544985,20.741691447738248,0.8143131380999007,14.241624753455014,0,1.227249,1.47147,train
21,5,2,2026,7.034254001897615,20.335837623110617,0.6261548850194433,14.965745998102385,0,1.248972,1.189232,train
22,5,2,2026,6.448446627123107,19.9829272346245,0.4307237250280441,15.551553372876892,1,1.446547,0.896086,train
23,5,2,2026,5.676575276408121,20.535011136446528,0.2992804977109003,16.323424723591877,0,1.289703,0.698921,train
0,6,2,2026,4.456204478575914,20.02197362591289,0.10393665232288482,17.543795521424087,0,1.326314,0.405905,train
1,6,2,2026,4.5821343579324365,19.86264896992906,0.0016389507145116583,17.417865642067564,1,1.502536,0.252458,train
2,6,2,2026,6.0841108299808475,19.761063282612906,0.07840107551051509,15.915889170019152,1,1.457477,0.367602,train
3,6,2,2026,7.101768686826708,19.98092599463716,0.004783567513828649,14.89823131317329,1,1.426947,0.257175,train
4,6,2,2026,8.21406616786631,19.82981412092699,0.03806795381650716,13.78593383213369,1,1.393578,0.307102,train
5,6,2,2026,9.980226765008505,19.996273411331583,0.11573989677633896,12.019773234991495,1,1.340593,0.42361,train
6,6,2,2026,10.846443611852456,20.25267233885077,0.5813001402373341,11.153556388147544,0,1.134607,1.12195,train
7,6,2,2026,12.848073833685097,20.494046136924073,0.8031242336785255,9.151926166314903,0,1.074558,1.454686,train
8,6,2,2026,14.193763300193455,20.93310518146734,0.8309080206222905,7.806236699806545,0,1.034187,1.496362,train
9,6,2,2026,15.369838210396024,21.618831342112877,0.7472579987063923,6.630161789603976,0,0.998905,1.370887,train
10,6,2,2026,15.952754820296894,21.38807130855354,0.626278735336869,6.047245179703106,0,0.981417,1.189418,train
11,6,2,2026,16.976711688721768,21.802933591201626,0.3657103080623339,5.0232883112782325,0,0.950699,0.798565,train
12,6,2,2026,17.732720718148546,22.121271154068555,0.25532837279250065,4.267279281851454,0,0.928018,0.632993,train
13,6,2,2026,16.76217108028337,22.357525710603962,0.1339085830342426,5.23782891971663,0,0.957135,0.450863,train
14,6,2,2026,15.745726086123828,22.445089070376728,0.15552007092592465,6.2542739138761725,0,0.987628,0.48328,train
15,6,2,2026,15.481386301277727,22.18324404049646,0.27994081072241844,6.518613698722273,0,0.995558,0.669911,train
16,6,2,2026,13.62754552888283,22.34423452983685,0.4399208780402445,8.37245447111717,0,1.051174,0.909881,train
17,6,2,2026,13.147423084576674,21.779841157738133,0.6202648486672921,8.852576915423326,0,1.065577,1.180397,train
18,6,2,2026,10.92563282805448,21.631059351094432,0.7977543750840316,11.07436717194552,0,1.132231,1.446632,train
19,6,2,2026,9.22190921867936,21.199197893138386,0.8534181701740647,12.77809078132064,0,1.183343,1.530127,train
20,6,2,2026,8.152891084242981,21.37943232053825,0.759236678612416,13.847108915757019,0,1.215413,1.388855,train
21,6,2,2026,6.66223656061797,20.498720267149697,0.5687262884226413,15.33776343938203,0,1.260133,1.103089,train
22,6,2,2026,5.514848672726646,20.240858021607114,0.4893195082811774,16.485151327273353,0,1.294555,0.983979,train
23,6,2,2026,6.456493858312588,19.955996469244308,0.2920607731674505,15.543506141687413,1,1.446305,0.688091,train
0,7,2,2026,5.041247152141851,19.989807145832792,0.0536979357405899,16.95875284785815,1,1.488763,0.330547,train
1,7,2,2026,4.9722358347884805,19.364883197149954,0.019949588455365846,17.02776416521152,1,1.490833,0.279924,train
2,7,2,2026,5.829105108780686,19.484925613191034,0.03470529490468688,16.170894891219312,1,1.465127,0.302058,train
3,7,2,2026,7.100474722721346,20.080438619680116,0.03540005776132807,14.899525277278654,0,1.246986,0.3031,train
4,7,2,2026,7.121604747210533,19.918688555289567,0.09261478725439937,14.878395252789467,1,1.426352,0.388922,train
5,7,2,2026,10.28930152995463,20.06043161300025,0.15225237379544002,11.71069847004537,0,1.151321,0.478379,train
6,7,2,2026,10.771078580368114,20.590925185884952,0.5673863116582415,11.228921419631886,0,1.136868,1.101079,train
7,7,2,2026,12.25470422331235,20.85125746838867,0.766766436849207,9.74529577668765,0,1.092359,1.40015,train
8,7,2,2026,13.476516218858787,20.98831034858755,0.812543440387873,8.523483781141213,0,1.055705,1.468815,train
9,7,2,2026,15.708536698516683,21.175694536127512,0.7407554031506091,6.291463301483317,0,0.988744,1.361133,train
10,7,2,2026,16.533642664496433,22.140233706807575,0.5184583860571176,5.466357335503567,0,0.963991,1.027688,train
11,7,2,2026,17.417775558635462,22.09191892859269,0.3407673919904943,4.582224441364538,0,0.937467,0.761151,train
12,7,2,2026,17.446543711111776,21.732819247084876,0.2034033846632093,4.553456288888224,0,0.936604,0.555105,train
13,7,2,2026,16.927057428986352,22.46556994132925,0.13992588875964423,5.072942571013648,0,0.952188,0.459889,train
14,7,2,2026,16.360411346981216,22.492119503150715,0.22711136220606695,5.639588653018784,0,0.969188,0.590667,train
15,7,2,2026,15.71026253415672,22.459183025783805,0.2965992218670163,6.289737465843279,0,0.988692,0.694899,train
16,7,2,2026,13.561193503399165,22.02485931173081,0.44780502095051644,8.438806496600835,0,1.053164,0.921708,train
17,7,2,2026,12.529966226422673,22.287071627919687,0.6350488102362352,9.470033773577327,0,1.084101,1.202573,train
18,7,2,2026,11.190935870092623,21.46300014643185,0.7302926068369943,10.809064129907377,0,1.124272,1.345439,train
19,7,2,2026,9.220816242206972,21.639248675124968,0.8314514017616115,12.779183757793028,0,1.183376,1.497177,train
20,7,2,2026,8.360832440801563,21.073146615631114,0.7462938400340088,13.639167559198437,0,1.209175,1.369441,train
21,7,2,2026,6.58127760924973,21.087869965366963,0.6074001603979932,15.41872239075027,0,1.262562,1.1611,train
22,7,2,2026,6.1402460895734485,20.252847043423376,0.5061532254931075,15.859753910426551,0,1.275793,1.00923,train
23,7,2,2026,5.274756689381148,20.254867174972368,0.343949159242519,16.72524331061885,0,1.301757,0.765924,train
0,8,2,2026,4.4212251764399415,20.25294342004486,0.0827397696369549,17.57877482356006,0,1.327363,0.37411,train
1,8,2,2026,5.349322943429466,19.593503539186475,0.014017889562358513,16.650677056570533,1,1.47952,0.271027,train
2,8,2,2026,6.194274611905917,20.12842112188907,0.088245776789665,15.805725388094082,0,1.274172,0.382369,train
3,8,2,2026,7.029346135235004,19.64273412812549,0.043897408167729586,14.970653864764996,1,1.42912,0.315846,train
4,8,2,2026,7.519308679377282,19.942019355279644,0.04352068490132924,14.480691320622718,1,1.414421,0.315281,train
5,8,2,2026,9.982590062185666,20.090721234479204,0.10372929126442404,12.017409937814334,0,1.160522,0.405594,train
6,8,2,2026,11.350727830055225,20.352879579563012,0.6093713980777605,10.649272169944775,0,1.119478,1.164057,train
7,8,2,2026,12.905400998164534,20.38174073928363,0.7792646158834977,9.094599001835466,0,1.072838,1.418897,train
8,8,2,2026,14.372531301330914,21.08367824384459,0.8684757154559226,7.627468698669086,0,1.028824,1.552714,train
9,8,2,2026,15.794814306305442,21.432437645774463,0.7287336351048124,6.205185693694558,0,0.986156,1.3431,train
10,8,2,2026,17.317638620573973,21.709458878496772,0.5659422931346361,4.682361379426027,0,0.940471,1.098913,train
11,8,2,2026,16.489808396372872,22.07459173413253,0.3400571458486096,5.510191603627128,0,0.965306,0.760086,train
12,8,2,2026,17.02360559154537,21.921021638289815,0.16435382409045407,4.976394408454631,0,0.949292,0.496531,train
13,8,2,2026,17.672672298956286,22.18130877279319,0.13613850176466655,4.327327701043714,0,0.92982,0.454208,train
14,8,2,2026,15.527162489556881,22.13460932382368,0.228982301160223,6.472837510443119,0,0.994185,0.593473,train
15,8,2,2026,15.405427921562863,21.829660992850098,0.32189058909228696,6.594572078437137,0,0.997837,0.732836,train
16,8,2,2026,13.655441142006154,22.217717105142533,0.4217486337892365,8.344558857993846,0,1.050337,0.882623,train
17,8,2,2026,12.543003365619166,21.76036661720761,0.6596358712749512,9.456996634380834,0,1.08371,1.239454,train
18,8,2,2026,11.237376622998783,21.630569873270137,0.7550339125111288,10.762623377001217,0,1.122879,1.382551,train
19,8,2,2026,8.48153502130635,21.898906718128256,0.8393633543753086,13.51846497869365,0,1.205554,1.509045,train
20,8,2,2026,7.503760860966683,21.05757763223734,0.7971469354329028,14.496239139033317,0,1.234887,1.44572,train
21,8,2,2026,6.054623771583816,20.69038921640277,0.6123842089734989,15.945376228416183,0,1.278361,1.168576,train
22,8,2,2026,5.688299823048255,20.61848644555835,0.4185250690011226,16.311700176951746,0,1.289351,0.877788,train
23,8,2,2026,4.860021499785778,20.392349662782767,0.30801635488497586,17.139978500214223,0,1.314199,0.712025,train
0,9,2,2026,4.604923750018493,19.521861410478326,0.054817172709050135,17.395076249981507,1,1.501852,0.332226,train
1,9,2,2026,4.187132301349654,19.869550361438066,0.056671991084436976,17.812867698650347,1,1.514386,0.335008,train
2,9,2,2026,6.10549845075575,19.821432771695925,0.07811951596651708,15.89450154924425,1,1.456835,0.367179,train
3,9,2,2026,7.1295065778206705,20.07961297725352,0.11211164079126658,14.87049342217933,0,1.246115,0.418167,train
4,9,2,2026,7.845156600066864,20.246430293485467,0.0938947169505909,14.154843399933135,0,1.224645,0.390842,train
5,9,2,2026,9.630746415857645,20.252906929482748,0.14223288550085672,12.369253584142355,0,1.171078,0.463349,train
6,9,2,2026,11.855197145738822,19.939395779703474,0.5652459217697924,10.144802854261178,1,1.284344,1.097869,train
7,9,2,2026,13.083313190648031,20.304686865812908,0.7462944881392201,8.916686809351969,0,1.067501,1.369442,train
8,9,2,2026,14.353819510403039,20.725505386239735,0.7952664887400813,7.646180489596961,0,1.029385,1.4429,train
9,9,2,2026,15.586515381372008,21.41019599807893,0.7717123727873816,6.413484618627992,0,0.992405,1.407569,train
10,9,2,2026,15.764368695830452,21.453188474486108,0.5856811229356491,6.235631304169548,0,0.987069,1.128522,train
11,9,2,2026,17.27756332357119,22.246623230811604,0.36383271074852563,4.72243667642881,0,0.941673,0.795749,train
12,9,2,2026,16.175768592162566,22.18679684010529,0.199303830719453,5.824231407837434,0,0.974727,0.548956,train
13,9,2,2026,16.62950905135008,22.346895423100932,0.15038894888537743,5.37049094864992,0,0.961115,0.475583,train
14,9,2,2026,15.977505502239575,22.48762702617879,0.22068626437146704,6.022494497760425,0,0.980675,0.581029,train
15,9,2,2026,14.37838133419628,22.340765549532765,0.2909729189286263,7.6216186658037195,0,1.028649,0.686459,train
16,9,2,2026,13.944830556499273,21.77319127278995,0.4535772632897302,8.055169443500727,0,1.041655,0.930366,train
17,9,2,2026,13.374641808932328,22.53222111052095,0.6081667846411574,8.625358191067672,0,1.058761,1.16225,train
18,9,2,2026,10.829936331187442,22.01574722641545,0.7648814842920694,11.170063668812558,0,1.135102,1.397322,train
19,9,2,2026,8.843284059255208,21.717246926463464,0.8205049331338139,13.156715940744792,0,1.194701,1.480757,train
20,9,2,2026,7.954473140746784,20.813129341748624,0.7637849004774275,14.045526859253215,0,1.221366,1.395677,train
21,9,2,2026,7.184321471131211,20.20166079742853,0.6066944344369934,14.815678528868789,0,1.24447,1.160042,train
22,9,2,2026,5.9004566351185606,19.973341321944897,0.4569556933146183,16.09954336488144,1,1.462986,0.935434,train
23,9,2,2026,5.203112184034004,19.817395380964804,0.3275198541774401,16.796887815965995,1,1.483907,0.74128,train
0,10,2,2026,5.312864699128576,20.47183522862318,0.0,16.687135300871425,0,1.300614,0.25,train
1,10,2,2026,6.286607721741923,19.915895314105374,0.033608246880498904,15.713392278258077,1,1.451402,0.300412,train
2,10,2,2026,6.281617856641222,19.704338818782226,0.008694924025420922,15.718382143358777,1,1.451551,0.263042,train
3,10,2,2026,6.217243101368391,19.24405827582036,0.031637839032655254,15.78275689863161,1,1.453483,0.297457,train
4,10,2,2026,7.703162436312187,19.813535849621044,0.045157549018309893,14.296837563687813,1,1.408905,0.317736,train
5,10,2,2026,9.87769525721941,19.575198069539702,0.10877150465240128,12.12230474278059,1,1.343669,0.413157,train
6,10,2,2026,10.978032788295684,20.56913448019259,0.5365499967932134,11.021967211704316,0,1.130659,1.054825,train
7,10,2,2026,13.1491575061562,21.140881777442566,0.7360974680618603,8.8508424938438,0,1.065525,1.354146,train
8,10,2,2026,13.028883570314346,21.37775445936753,0.7942298683129512,8.971116429685654,0,1.069133,1.441345,train
9,10,2,2026,16.299100766810877,21.399259980655483,0.7126356420616881,5.700899233189123,0,0.971027,1.318953,train
10,10,2,2026,17.13864372631067,21.796488395082132,0.6075449616075453,4.861356273689331,0,0.945841,1.161317,train
11,10,2,2026,16.071455286850796,21.76519729272288,0.37534439325853663,5.928544713149204,0,0.977856,0.813017,train
12,10,2,2026,16.85201590710698,22.20418554894269,0.23542639239365978,5.147984092893019,0,0.95444,0.60314,train
13,10,2,2026,16.49374665912761,22.333846402197885,0.1890623479726039,5.506253340872391,0,0.965188,0.533594,train
14,10,2,2026,16.011655426281433,22.315111536570683,0.20114460639688495,5.988344573718567,0,0.97965,0.551717,train
15,10,2,2026,15.740559601155363,21.585611907730488,0.2879986314927054,6.259440398844637,0,0.987783,0.681998,train
16,10,2,2026,13.756822961535365,22.209032271916524,0.4101099127948248,8.243177038464635,0,1.047295,0.865165,train
17,10,2,2026,12.108392614909205,22.049619109861247,0.6483945230706268,9.891607385090795,0,1.096748,1.222592,train
18,10,2,2026,11.378513285153035,21.467755636977007,0.7862810103159174,10.621486714846965,0,1.118645,1.429422,train
19,10,2,2026,10.150197687280825,21.457694062346103,0.8613324314290417,11.849802312719175,0,1.155494,1.541999,train
20,10,2,2026,7.805925360536889,21.217954918103885,0.7676179700938018,14.19407463946311,0,1.225822,1.401427,train
21,10,2,2026,6.937504366759612,20.11603607519672,0.6124084901483704,15.062495633240388,0,1.251875,1.168613,train
22,10,2,2026,5.109179010891329,20.58876688454432,0.3793899698818103,16.890820989108672,0,1.306725,0.819085,train
23,10,2,2026,5.744108263322638,19.950989057388142,0.3048804204814273,16.255891736677363,1,1.467677,0.707321,train
0,11,2,2026,5.551674014583454,19.940028440863834,0.027008652947286525,16.448325985416545,1,1.47345,0.290513,train
1,11,2,2026,4.564552980278033,19.863181893148102,0.04794865684999981,17.435447019721966,1,1.503063,0.321923,train
2,11,2,2026,6.127923800298265,19.14061251381401,0.05399803168817809,15.872076199701734,1,1.456162,0.330997,train
3,11,2,2026,6.1575690915340004,19.677356441212094,0.0,15.842430908466,1,1.455273,0.25,train
4,11,2,2026,8.535900349057792,19.867186593943156,0.08729707158380813,13.464099650942208,1,1.383923,0.380946,train
5,11,2,2026,8.669049961929435,20.520688428137788,0.08830141259929979,13.330950038070565,0,1.199929,0.382452,train
6,11,2,2026,10.644734518482924,20.748464120065886,0.5848293156104694,11.355265481517076,0,1.140658,1.127244,train
7,11,2,2026,12.249583838977744,20.693180349126962,0.7783154476318503,9.750416161022256,0,1.092512,1.417473,train
8,11,2,2026,12.94733871296594,21.132009468994436,0.8382710311057797,9.05266128703406,0,1.07158,1.507407,train
9,11,2,2026,15.669027553260609,21.31907754123641,0.6947470579431573,6.330972446739391,0,0.989929,1.292121,train
10,11,2,2026,15.420459117834964,21.46735495434512,0.6201106384700894,6.579540882165036,0,0.997386,1.180166,train
11,11,2,2026,16.14192435164282,21.923243925593734,0.38517069580084407,5.858075648357179,0,0.975742,0.827756,train
12,11,2,2026,16.717651816758533,22.031500473399635,0.25371526128987604,5.282348183241467,0,0.95847,0.630573,train
13,11,2,2026,17.16767368130004,22.33636122458819,0.11612277516090769,4.832326318699959,0,0.94497,0.424184,train
14,11,2,2026,15.78947881413773,22.47049467675259,0.16983800896898388,6.2105211858622695,0,0.986316,0.504757,train
15,11,2,2026,16.23703231513815,22.20538451697399,0.3512010666940377,5.762967684861849,0,0.972889,0.776802,train
16,11,2,2026,13.987534002708387,22.404453505358408,0.4392009018044039,8.012465997291613,0,1.040374,0.908801,train
17,11,2,2026,12.408388066717752,21.63644713752104,0.6117578548037481,9.591611933282248,0,1.087748,1.167637,train
18,11,2,2026,11.224296365641168,21.653200876664087,0.7612087339005251,10.775703634358832,0,1.123271,1.391813,train
19,11,2,2026,9.381501244705245,21.38665055924657,0.8601217316842129,12.618498755294755,0,1.178555,1.540183,train
20,11,2,2026,7.471148209893684,20.54051834640904,0.7251027228567799,14.528851790106316,0,1.235866,1.337654,train
21,11,2,2026,6.48242461430169,20.819278515728843,0.6150617947344802,15.51757538569831,0,1.265527,1.172593,train
22,11,2,2026,5.887221508656228,20.529598642099756,0.4184017512416232,16.11277849134377,0,1.283383,0.877603,train
23,11,2,2026,5.992923186910697,20.511292356163985,0.36380449896278977,16.007076813089302,0,1.280212,0.795707,train
0,12,2,2026,5.281058327344059,20.221896080509634,0.0,16.71894167265594,0,1.301568,0.25,train
1,12,2,2026,5.484545302002338,19.742121510051085,0.10439159313476296,16.51545469799766,1,1.475464,0.406587,train
2,12,2,2026,5.492619214608663,19.927971860423966,0.07836885495499632,16.507380785391337,1,1.475221,0.367553,train
3,12,2,2026,6.75245179064925,20.13759796062848,0.08737064468732303,15.24754820935075,0,1.257426,0.381056,train
4,12,2,2026,8.000268965898437,19.523198018915696,0.08199265231100186,13.999731034101563,1,1.399992,0.372989,train
5,12,2,2026,9.475799447031754,20.429829858120726,0.06966946940725288,12.524200552968246,0,1.175726,0.354504,train
6,12,2,2026,12.091367657461443,20.63948753898229,0.567884555900444,9.908632342538557,0,1.097259,1.101827,train
7,12,2,2026,12.41099097805826,20.545481149623498,0.7728167340365856,9.58900902194174,0,1.08767,1.409225,train
8,12,2,2026,13.85407926160433,20.9911580032094,0.8166837231947321,8.14592073839567,0,1.044378,1.475026,train
9,12,2,2026,15.013597295999162,21.22350907750445,0.738958172371985,6.986402704000838,0,1.009592,1.358437,train
10,12,2,2026,16.714156645607268,21.861789859805086,0.5868597018219885,5.285843354392732,0,0.958575,1.13029,train
11,12,2,2026,16.589127355322926,21.768889993719526,0.44046388892241145,5.410872644677074,0,0.962326,0.910696,train
12,12,2,2026,16.955880696711517,22.292894662413193,0.23366422389091027,5.044119303288483,0,0.951324,0.600496,train
13,12,2,2026,17.235838607417435,22.60955918836505,0.14149320564240164,4.764161392582565,0,0.942925,0.46224,train
14,12,2,2026,16.576854953719376,21.866822008426038,0.1609029237100765,5.423145046280624,0,0.962694,0.491354,train
15,12,2,2026,14.755373327893864,22.369665899176777,0.33595362800026607,7.244626672106136,0,1.017339,0.75393,train
16,12,2,2026,14.907469909050956,22.113264185268267,0.45743338519632554,7.092530090949044,0,1.012776,0.93615,train
17,12,2,2026,12.691647903711761,21.80129094479694,0.6260276399381998,9.308352096288239,0,1.079251,1.189041,train
18,12,2,2026,11.475415913446305,21.76707928756921,0.7662527199216723,10.524584086553695,0,1.115738,1.399379,train
19,12,2,2026,9.612582793777348,21.31017696453991,0.8160245440997876,12.387417206222652,0,1.171623,1.474037,train
20,12,2,2026,8.857889588343657,20.61718152144795,0.7833425850526029,13.142110411656343,0,1.194263,1.425014,train
21,12,2,2026,6.583600763291093,20.517610802965528,0.6910275105879146,15.416399236708907,0,1.262492,1.286541,train
22,12,2,2026,5.492782242047853,20.348691760834566,0.45197908541819876,16.507217757952148,0,1.295217,0.927969,train
23,12,2,2026,5.411018864750895,19.897091571131533,0.31000223096507584,16.588981135249107,1,1.477669,0.715003,train
0,13,2,2026,4.9682728961571225,19.55235864684126,0.0069451905935978935,17.031727103842876,1,1.490952,0.260418,train
1,13,2,2026,5.829051597357565,19.85786022384639,0.014835386661703188,16.170948402642434,1,1.465128,0.272253,train
2,13,2,2026,6.797853178737308,19.94913272467121,0.0,15.20214682126269,1,1.436064,0.25,train
3,13,2,2026,6.730671822320246,19.75058358022611,0.01823764140158036,15.269328177679753,1,1.43808,0.277356,train
4,13,2,2026,7.8804212337076445,19.877431218379872,0.06045849867867341,14.119578766292356,1,1.403587,0.340688,train
5,13,2,2026,9.978100555086726,20.052124116362776,0.12517660313620477,12.021899444913274,0,1.160657,0.437765,train
6,13,2,2026,11.029233005294602,20.095389599205046,0.6470001280226647,10.970766994705398,0,1.129123,1.2205,train
7,13,2,2026,12.959612478422805,20.922834700465955,0.7236279652575736,9.040387521577195,0,1.071212,1.335442,train
8,13,2,2026,14.800706137550913,21.114449982480064,0.861258937375444,7.199293862449087,0,1.015979,1.541888,train
9,13,2,2026,15.52272693623488,21.311157812587,0.755642296390184,6.47727306376512,0,0.994318,1.383463,train
10,13,2,2026,16.740299643089077,21.632723256093797,0.5611237508919721,5.259700356910923,0,0.957791,1.091686,train
11,13,2,2026,15.630326961746034,21.876596473147515,0.3298794590463825,6.369673038253966,0,0.99109,0.744819,train
12,13,2,2026,17.524945988412657,22.494263121989892,0.2183737845236699,4.475054011587343,0,0.934252,0.577561,train
13,13,2,2026,16.71637146387687,22.175508513912444,0.10172566103587319,5.283628536123128,0,0.958509,0.402588,train
14,13,2,2026,15.728621791263441,21.865040532544086,0.18636245875902338,6.271378208736559,0,0.988141,0.529544,train
15,13,2,2026,15.170067557928228,22.28281298827461,0.2955743207076701,6.829932442071772,0,1.004898,0.693361,train
16,13,2,2026,13.407925547900968,22.342173731981823,0.40496886632346757,8.592074452099032,0,1.057762,0.857453,train
17,13,2,2026,11.967700656842254,22.07966387159173,0.6557781873679689,10.032299343157746,0,1.100969,1.233667,train
18,13,2,2026,9.980303844093143,21.543682640652946,0.7640564431043249,12.019696155906857,0,1.160591,1.396085,train
19,13,2,2026,9.128188216599302,20.918221539826543,0.8280703669653315,12.871811783400698,0,1.186154,1.492106,train
20,13,2,2026,7.317861481588112,21.512525948245436,0.7783827256169783,14.682138518411888,0,1.240464,1.417574,train
21,13,2,2026,6.357638823607342,20.404883863678606,0.6109077727082413,15.642361176392658,0,1.269271,1.166362,train
22,13,2,2026,6.208558990666779,20.373240611532,0.4744660090921071,15.791441009333221,0,1.273743,0.961699,train
23,13,2,2026,5.233720562042224,20.028389676284313,0.3358859791395691,16.766279437957778,0,1.302988,0.753829,train
0,14,2,2026,5.441309648570006,20.00469180087516,0.0,16.558690351429995,0,1.296761,0.25,train
1,14,2,2026,5.36657193524634,19.970063681661774,0.005226611723617842,16.63342806475366,1,1.479003,0.25784,train
2,14,2,2026,6.049909731237296,19.667347776668276,0.03343657111315526,15.950090268762704,1,1.458503,0.300155,train
3,14,2,2026,6.672986570169716,19.707360872188065,0.06500184985409173,15.327013429830284,1,1.43981,0.347503,train
4,14,2,2026,8.478762771262165,19.91264117430705,0.10722858637679904,13.521237228737835,1,1.385637,0.410843,train
5,14,2,2026,8.684712604241298,20.329690927370827,0.15228359350512272,13.315287395758702,0,1.199459,0.478425,train
6,14,2,2026,11.564918708986703,20.11531757511901,0.5452048866707038,10.435081291013297,0,1.113052,1.067807,train
7,14,2,2026,12.41000034733544,20.386714133816437,0.8076436718917059,9.58999965266456,0,1.0877,1.461466,train
8,14,2,2026,13.908163604058318,21.71856382879312,0.8495516486572411,8.091836395941682,0,1.042755,1.524327,train
9,14,2,2026,14.711405881180038,21.297671159945402,0.7519880661914918,7.288594118819962,0,1.018658,1.377982,train
10,14,2,2026,15.38130144842191,21.672564353655854,0.5703297598205445,6.61869855157809,0,0.998561,1.105495,train
11,14,2,2026,16.563308769640937,21.40083197807751,0.4023236141139211,5.436691230359063,0,0.963101,0.853485,train
12,14,2,2026,17.35317205288003,22.01134358117344,0.2101784256996084,4.64682794711997,0,0.939405,0.565268,train
13,14,2,2026,16.940709800186323,22.216862929304867,0.12614485287737837,5.0592901998136774,0,0.951779,0.439217,train
14,14,2,2026,16.62277559858931,22.14810232861382,0.18357750149544963,5.37722440141069,0,0.961317,0.525366,train
15,14,2,2026,15.12635469094953,22.143539543768632,0.3301823375861621,6.87364530905047,0,1.006209,0.745274,train
16,14,2,2026,14.100415616375102,22.07547679168352,0.4015820645588924,7.899584383624898,0,1.036988,0.852373,train
17,14,2,2026,12.477472161448688,21.992226177239047,0.65309987512581,9.522527838551312,0,1.085676,1.22965,train
18,14,2,2026,10.460454546189606,21.8739550205485,0.7094797000093706,11.539545453810394,0,1.146186,1.31422,train
19,14,2,2026,9.395075587436384,21.022169070878252,0.8017484397635131,12.604924412563616,0,1.178148,1.452623,train
20,14,2,2026,7.76911018202153,20.677537035559073,0.7758687192607469,14.23088981797847,0,1.226927,1.413803,train
21,14,2,2026,7.14505815174972,20.79042098467729,0.6523764381968498,14.85494184825028,0,1.245648,1.228565,train
22,14,2,2026,5.693172602909915,20.38657195394147,0.4051564165018801,16.306827397090085,0,1.289205,0.857735,train
23,14,2,2026,5.177514399842755,19.86232031227572,0.315935797003724,16.822485600157243,1,1.484675,0.723904,train
0,15,2,2026,5.189834487442853,20.05602773419968,0.029081102515607714,16.81016551255715,0,1.304305,0.293622,train
1,15,2,2026,4.260645348680479,19.70556820465263,0.04964741738977667,17.73935465131952,1,1.512181,0.324471,train
2,15,2,2026,5.781768580304203,19.66445978397667,0.0875647763119172,16.218231419695798,1,1.466547,0.381347,train
3,15,2,2026,7.646922304250008,19.98517862473427,0.05156342547741473,14.353077695749992,1,1.410592,0.327345,train
4,15,2,2026,7.248285986296436,19.99493194998382,0.0018827195633249888,14.751714013703564,1,1.422551,0.252824,train
5,15,2,2026,9.746713850686769,19.705967967081456,0.11647430950666376,12.253286149313231,1,1.347599,0.424711,train
6,15,2,2026,10.704005274472635,20.355844808770783,0.5555503581070487,11.295994725527365,0,1.13888,1.083326,train
7,15,2,2026,13.346609865494122,20.39653589228578,0.7247341195463889,8.653390134505878,0,1.059602,1.337101,train
8,15,2,2026,13.778180534006115,21.047472099727624,0.7884028640161254,8.221819465993885,0,1.046655,1.432604,train
9,15,2,2026,14.939002287035624,21.452939988117507,0.7271672991558085,7.060997712964376,0,1.01183,1.340751,train
10,15,2,2026,17.049571076273015,21.30366164828761,0.6533642745303305,4.950428923726985,0,0.948513,1.230046,train
11,15,2,2026,17.45482418460976,22.172025504084836,0.3982335802423494,4.545175815390241,0,0.936355,0.84735,train
12,15,2,2026,16.833374522775447,22.58937370664844,0.23060121958877625,5.166625477224553,0,0.954999,0.595902,train
13,15,2,2026,15.798304462963548,22.359040414067557,0.09695037636895296,6.201695537036452,0,0.986051,0.395426,train
14,15,2,2026,15.365053007859885,22.01497632169437,0.1682728493522689,6.634946992140115,0,0.999048,0.502409,train
15,15,2,2026,15.481897683038987,22.21900062691963,0.2992438106249451,6.518102316961013,0,0.995543,0.698866,train
